timestamp,open,high,low,close,volume
1780012800,73617.52000000,73746.60000000,73617.51000000,73666.03000000,125.12010000
1780013100,73666.03000000,73694.32000000,73631.61000000,73694.32000000,49.24440000
1780013400,73694.31000000,73788.22000000,73694.31000000,73745.47000000,55.95719000
1780013700,73745.48000000,73843.03000000,73681.84000000,73780.72000000,78.27454000
1780014000,73780.72000000,73852.70000000,73757.33000000,73837.09000000,56.67371000
1780014300,73837.09000000,73854.77000000,73764.16000000,73778.00000000,31.99772000
1780014600,73778.01000000,73800.00000000,73754.30000000,73754.31000000,32.03671000
1780014900,73754.30000000,73851.96000000,73754.30000000,73845.93000000,34.11901000
1780015200,73845.92000000,73849.98000000,73794.55000000,73849.45000000,45.45069000
1780015500,73849.45000000,73849.45000000,73758.00000000,73758.01000000,37.87844000
1780015800,73758.01000000,73798.00000000,73710.25000000,73710.26000000,20.85730000
1780016100,73710.25000000,73721.97000000,73679.26000000,73716.37000000,24.52963000
1780016400,73716.37000000,73805.30000000,73716.36000000,73786.00000000,43.53104000
1780016700,73786.01000000,73868.33000000,73786.00000000,73860.00000000,43.40677000
1780017000,73860.00000000,73860.00000000,73754.47000000,73778.98000000,39.85529000
1780017300,73778.99000000,73800.00000000,73701.99000000,73702.00000000,49.86529000
1780017600,73701.99000000,73702.00000000,73611.06000000,73611.06000000,80.05343000
1780017900,73610.45000000,73634.10000000,73578.11000000,73591.64000000,27.08073000
1780018200,73591.64000000,73591.64000000,73528.52000000,73583.14000000,106.15915000
1780018500,73583.15000000,73583.15000000,73486.49000000,73500.00000000,36.31257000
1780018800,73500.00000000,73526.01000000,73499.99000000,73526.01000000,24.00626000
1780019100,73526.01000000,73592.03000000,73463.52000000,73463.53000000,29.23377000
1780019400,73463.53000000,73600.00000000,73463.52000000,73600.00000000,31.50778000
1780019700,73600.00000000,73626.77000000,73570.08000000,73586.83000000,32.42833000
1780020000,73586.83000000,73640.00000000,73554.62000000,73604.40000000,187.83203000
1780020300,73604.40000000,73620.01000000,73558.00000000,73620.01000000,154.08622000
1780020600,73620.00000000,73633.08000000,73599.45000000,73623.19000000,31.59650000
1780020900,73623.19000000,73646.68000000,73588.00000000,73630.01000000,42.27411000
1780021200,73630.00000000,73630.01000000,73483.14000000,73483.15000000,23.17900000
1780021500,73483.14000000,73486.50000000,73370.24000000,73388.22000000,56.91762000
1780021800,73388.22000000,73473.41000000,73361.05000000,73470.09000000,37.87536000
1780022100,73470.09000000,73482.02000000,73442.38000000,73459.00000000,7.83972000
1780022400,73459.00000000,73459.00000000,73314.67000000,73340.09000000,75.35427000
1780022700,73340.10000000,73399.08000000,73340.09000000,73371.03000000,20.41794000
1780023000,73371.02000000,73371.03000000,73250.00000000,73250.00000000,32.75954000
1780023300,73250.00000000,73274.01000000,73189.11000000,73225.06000000,46.00185000
1780023600,73225.07000000,73302.58000000,73225.07000000,73290.50000000,36.58506000
1780023900,73290.51000000,73455.35000000,73290.51000000,73447.70000000,29.94615000
1780024200,73447.70000000,73456.63000000,73435.33000000,73446.97000000,21.38055000
1780024500,73446.97000000,73446.97000000,73385.32000000,73430.38000000,21.39127000
1780024800,73430.38000000,73431.17000000,73405.87000000,73409.11000000,10.36959000
1780025100,73409.11000000,73410.89000000,73394.25000000,73394.25000000,5.41479000
1780025400,73394.25000000,73445.44000000,73362.18000000,73427.75000000,14.01154000
1780025700,73427.75000000,73430.33000000,73317.81000000,73321.06000000,16.97397000
1780026000,73321.06000000,73367.88000000,73321.05000000,73365.51000000,18.99312000
1780026300,73365.52000000,73367.02000000,73346.83000000,73346.84000000,41.52355000
1780026600,73346.84000000,73361.88000000,73261.02000000,73315.42000000,22.60171000
1780026900,73315.42000000,73335.03000000,73295.51000000,73301.52000000,32.39876000
1780027200,73301.53000000,73376.09000000,73301.52000000,73370.00000000,23.66864000
1780027500,73370.01000000,73370.01000000,73228.37000000,73228.89000000,31.81028000
1780027800,73228.90000000,73250.00000000,73210.21000000,73227.75000000,42.68073000
1780028100,73227.75000000,73269.88000000,73227.75000000,73257.63000000,36.41578000
1780028400,73257.62000000,73322.01000000,73257.62000000,73313.00000000,27.91106000
1780028700,73313.00000000,73380.01000000,73313.00000000,73373.85000000,11.75497000
1780029000,73373.85000000,73423.73000000,73354.20000000,73390.45000000,20.00547000
1780029300,73390.45000000,73440.67000000,73390.44000000,73412.01000000,11.46037000
1780029600,73412.01000000,73420.67000000,73394.68000000,73418.01000000,16.04174000
1780029900,73418.01000000,73455.13000000,73418.00000000,73444.89000000,17.22074000
1780030200,73444.90000000,73463.18000000,73403.56000000,73463.01000000,131.86020000
1780030500,73463.01000000,73508.97000000,73445.59000000,73507.69000000,91.91909000
1780030800,73507.68000000,73579.00000000,73503.32000000,73579.00000000,54.97402000
1780031100,73579.00000000,73611.39000000,73550.26000000,73606.89000000,61.97881000
1780031400,73606.89000000,73638.45000000,73596.00000000,73597.35000000,23.21009000
1780031700,73597.36000000,73620.01000000,73569.98000000,73620.00000000,129.70585000
1780032000,73620.00000000,73620.00000000,73532.47000000,73552.02000000,156.16316000
1780032300,73552.02000000,73588.35000000,73550.53000000,73582.92000000,41.48482000
1780032600,73582.93000000,73582.93000000,73507.24000000,73516.65000000,27.91007000
1780032900,73516.64000000,73522.89000000,73500.00000000,73522.89000000,26.87500000
1780033200,73522.88000000,73530.03000000,73501.38000000,73512.00000000,46.37279000
1780033500,73511.99000000,73690.74000000,73511.99000000,73681.32000000,80.92758000
1780033800,73681.31000000,73689.68000000,73633.96000000,73667.30000000,74.64864000
1780034100,73667.30000000,73719.39000000,73651.30000000,73706.00000000,90.05897000
1780034400,73706.00000000,73709.15000000,73670.26000000,73694.00000000,14.44302000
1780034700,73694.00000000,73694.00000000,73641.05000000,73660.73000000,21.26760000
1780035000,73660.73000000,73700.01000000,73650.41000000,73700.00000000,13.06547000
1780035300,73700.01000000,73776.00000000,73700.00000000,73776.00000000,35.92684000
1780035600,73776.00000000,73939.19000000,73773.82000000,73836.32000000,50.44342000
1780035900,73836.32000000,73846.19000000,73770.67000000,73772.03000000,36.15717000
1780036200,73772.04000000,73772.04000000,73711.20000000,73711.21000000,18.97728000
1780036500,73711.21000000,73715.39000000,73669.80000000,73683.46000000,15.66359000
1780036800,73683.47000000,73702.55000000,73683.46000000,73702.55000000,12.33804000
1780037100,73702.55000000,73763.08000000,73702.54000000,73746.01000000,25.02714000
1780037400,73746.01000000,73810.00000000,73730.99000000,73780.01000000,27.17470000
1780037700,73780.00000000,73794.01000000,73776.00000000,73786.32000000,12.58745000
1780038000,73786.32000000,73800.01000000,73757.60000000,73776.00000000,45.62079000
1780038300,73776.01000000,73796.02000000,73755.00000000,73764.62000000,125.50824000
1780038600,73764.62000000,73816.02000000,73764.61000000,73816.00000000,14.67929000
1780038900,73816.00000000,73830.01000000,73793.79000000,73830.01000000,135.05929000
1780039200,73830.00000000,73830.01000000,73798.35000000,73802.62000000,16.96624000
1780039500,73802.61000000,73802.62000000,73750.11000000,73770.33000000,14.73590000
1780039800,73770.32000000,73770.33000000,73530.72000000,73534.68000000,140.14568000
1780040100,73534.68000000,73549.57000000,73448.00000000,73491.19000000,112.22022000
1780040400,73491.18000000,73491.19000000,73392.68000000,73407.79000000,105.33089000
1780040700,73407.78000000,73418.72000000,73373.37000000,73398.47000000,149.72242000
1780041000,73398.47000000,73441.10000000,73392.62000000,73394.23000000,112.34506000
1780041300,73394.23000000,73535.79000000,73394.23000000,73528.56000000,109.34238000
1780041600,73528.55000000,73717.94000000,73524.00000000,73667.11000000,80.74301000
1780041900,73667.11000000,73724.01000000,73624.00000000,73710.19000000,34.35797000
1780042200,73710.19000000,73719.73000000,73670.00000000,73718.00000000,52.85524000
1780042500,73717.99000000,73735.97000000,73700.00000000,73704.06000000,33.56207000
1780042800,73704.07000000,73825.99000000,73704.00000000,73784.00000000,110.48236000
1780043100,73784.01000000,73835.58000000,73784.00000000,73787.98000000,121.51546000
1780043400,73787.98000000,73808.36000000,73722.98000000,73808.36000000,88.36432000
1780043700,73808.35000000,73824.01000000,73794.71000000,73807.80000000,32.78103000
1780044000,73807.79000000,73829.23000000,73767.88000000,73818.37000000,64.29540000
1780044300,73818.37000000,73818.38000000,73719.38000000,73722.15000000,22.66813000
