timestamp,open,high,low,close,volume
1780977600,1669.44000000,1669.69000000,1665.51000000,1665.51000000,736.29200000
1780977900,1665.51000000,1670.80000000,1665.01000000,1670.52000000,942.84830000
1780978200,1670.53000000,1672.47000000,1669.95000000,1669.96000000,903.45020000
1780978500,1669.95000000,1669.95000000,1668.12000000,1668.12000000,696.59540000
1780978800,1668.12000000,1670.37000000,1667.67000000,1667.79000000,279.36140000
1780979100,1667.80000000,1668.44000000,1666.04000000,1666.18000000,1111.33700000
1780979400,1666.18000000,1680.60000000,1664.33000000,1680.01000000,3123.23190000
1780979700,1680.00000000,1688.38000000,1679.82000000,1685.91000000,2590.11980000
1780980000,1685.91000000,1691.41000000,1684.36000000,1685.79000000,1951.48070000
1780980300,1685.78000000,1693.75000000,1683.41000000,1693.62000000,2769.09330000
1780980600,1693.62000000,1696.41000000,1688.71000000,1689.11000000,1827.42580000
1780980900,1689.11000000,1690.38000000,1686.35000000,1686.35000000,735.69330000
1780981200,1686.36000000,1688.88000000,1684.51000000,1687.60000000,706.26950000
1780981500,1687.59000000,1688.33000000,1681.63000000,1682.00000000,949.00130000
1780981800,1682.00000000,1688.16000000,1681.53000000,1687.47000000,553.21820000
1780982100,1687.47000000,1691.63000000,1687.47000000,1689.70000000,1144.76410000
1780982400,1689.69000000,1690.08000000,1687.75000000,1688.87000000,1098.58510000
1780982700,1688.88000000,1689.41000000,1687.15000000,1687.96000000,573.49710000
1780983000,1687.98000000,1694.72000000,1686.89000000,1694.04000000,1349.03950000
1780983300,1694.03000000,1695.23000000,1691.00000000,1692.72000000,1083.58680000
1780983600,1692.72000000,1693.00000000,1690.52000000,1690.65000000,712.11510000
1780983900,1690.64000000,1692.54000000,1690.30000000,1691.83000000,620.85890000
1780984200,1691.82000000,1692.36000000,1689.18000000,1689.54000000,892.79320000
1780984500,1689.54000000,1689.55000000,1687.44000000,1688.25000000,767.29030000
1780984800,1688.25000000,1689.41000000,1685.74000000,1688.46000000,999.57510000
1780985100,1688.45000000,1691.00000000,1688.09000000,1688.68000000,1262.05870000
1780985400,1688.68000000,1690.64000000,1687.61000000,1689.26000000,873.50290000
1780985700,1689.26000000,1692.83000000,1687.80000000,1692.10000000,1260.86590000
1780986000,1692.09000000,1695.49000000,1690.94000000,1692.00000000,2500.76410000
1780986300,1692.01000000,1693.58000000,1691.70000000,1692.61000000,761.50430000
1780986600,1692.62000000,1693.51000000,1688.05000000,1688.15000000,1041.98420000
1780986900,1688.15000000,1690.00000000,1688.15000000,1689.76000000,426.98020000
1780987200,1689.76000000,1690.73000000,1687.49000000,1688.66000000,646.14770000
1780987500,1688.65000000,1690.49000000,1686.43000000,1686.43000000,913.18740000
1780987800,1686.44000000,1686.51000000,1684.06000000,1684.84000000,915.68680000
1780988100,1684.84000000,1686.43000000,1684.84000000,1685.98000000,693.90150000
1780988400,1685.99000000,1691.33000000,1685.99000000,1689.89000000,628.66780000
1780988700,1689.90000000,1691.59000000,1688.58000000,1690.87000000,444.81740000
1780989000,1690.86000000,1691.30000000,1686.42000000,1686.43000000,369.51780000
1780989300,1686.42000000,1689.02000000,1685.46000000,1688.26000000,534.06150000
1780989600,1688.25000000,1689.95000000,1687.14000000,1687.29000000,432.63930000
1780989900,1687.29000000,1687.68000000,1675.20000000,1675.89000000,4784.67350000
1780990200,1675.90000000,1681.74000000,1675.90000000,1680.20000000,1574.65900000
1780990500,1680.21000000,1681.61000000,1677.49000000,1680.87000000,1562.13360000
1780990800,1680.87000000,1681.66000000,1680.42000000,1681.23000000,1175.41660000
1780991100,1681.23000000,1681.90000000,1679.01000000,1679.28000000,1300.11870000
1780991400,1679.29000000,1681.00000000,1677.67000000,1680.20000000,1459.99750000
1780991700,1680.21000000,1680.34000000,1679.10000000,1679.86000000,1014.22130000
1780992000,1679.86000000,1680.64000000,1676.94000000,1677.20000000,1264.30900000
1780992300,1677.20000000,1677.20000000,1668.16000000,1673.20000000,4705.67670000
1780992600,1673.19000000,1676.53000000,1668.76000000,1675.43000000,1634.89640000
1780992900,1675.43000000,1675.47000000,1671.35000000,1673.82000000,854.81470000
1780993200,1673.83000000,1675.76000000,1673.07000000,1674.92000000,438.40110000
1780993500,1674.92000000,1677.29000000,1674.84000000,1674.98000000,393.73530000
1780993800,1674.97000000,1677.68000000,1673.77000000,1675.95000000,484.54690000
1780994100,1675.96000000,1679.04000000,1675.41000000,1678.53000000,687.27060000
1780994400,1678.53000000,1679.51000000,1676.61000000,1677.87000000,555.91040000
1780994700,1677.87000000,1678.96000000,1674.52000000,1674.76000000,554.89390000
1780995000,1674.76000000,1679.25000000,1674.58000000,1677.41000000,1049.45010000
1780995300,1677.42000000,1677.42000000,1674.42000000,1675.28000000,409.76540000
1780995600,1675.28000000,1676.29000000,1674.69000000,1675.24000000,427.42200000
1780995900,1675.24000000,1676.79000000,1672.99000000,1674.35000000,406.28140000
1780996200,1674.35000000,1677.23000000,1674.17000000,1677.09000000,320.00680000
1780996500,1677.09000000,1680.00000000,1677.08000000,1679.49000000,1322.29320000
1780996800,1679.48000000,1680.16000000,1677.60000000,1677.79000000,667.52720000
1780997100,1677.78000000,1678.11000000,1675.00000000,1675.00000000,417.23500000
1780997400,1675.01000000,1675.12000000,1666.41000000,1668.24000000,2151.91650000
1780997700,1668.24000000,1670.67000000,1665.00000000,1667.04000000,1874.60560000
1780998000,1667.05000000,1669.68000000,1667.05000000,1669.21000000,598.22930000
1780998300,1669.22000000,1671.30000000,1669.11000000,1670.11000000,811.29210000
1780998600,1670.12000000,1671.30000000,1670.05000000,1670.11000000,388.04010000
1780998900,1670.12000000,1671.30000000,1670.06000000,1670.61000000,592.89730000
1780999200,1670.60000000,1673.10000000,1670.39000000,1672.93000000,693.85150000
1780999500,1672.93000000,1673.42000000,1667.11000000,1668.93000000,2488.41140000
1780999800,1668.92000000,1672.90000000,1668.92000000,1672.89000000,546.11580000
1781000100,1672.90000000,1672.95000000,1670.56000000,1671.61000000,568.66370000
1781000400,1671.61000000,1673.04000000,1671.23000000,1671.97000000,330.17430000
1781000700,1671.97000000,1674.68000000,1671.97000000,1673.29000000,432.48850000
1781001000,1673.29000000,1673.54000000,1669.15000000,1669.97000000,381.58680000
1781001300,1669.96000000,1672.76000000,1669.72000000,1670.78000000,281.88740000
1781001600,1670.79000000,1672.19000000,1670.79000000,1671.64000000,247.24470000
1781001900,1671.64000000,1672.96000000,1670.16000000,1672.12000000,290.71550000
1781002200,1672.12000000,1675.45000000,1671.01000000,1673.28000000,1185.77800000
1781002500,1673.28000000,1676.41000000,1672.96000000,1674.72000000,838.80070000
1781002800,1674.72000000,1675.46000000,1669.00000000,1670.09000000,681.31920000
1781003100,1670.10000000,1672.26000000,1668.98000000,1671.92000000,431.25970000
1781003400,1671.93000000,1671.93000000,1668.58000000,1668.59000000,948.87460000
1781003700,1668.59000000,1669.89000000,1668.22000000,1668.25000000,523.13490000
1781004000,1668.25000000,1670.09000000,1666.12000000,1668.67000000,454.68430000
1781004300,1668.67000000,1669.74000000,1667.41000000,1668.73000000,332.91630000
1781004600,1668.72000000,1670.17000000,1668.17000000,1669.85000000,419.91730000
1781004900,1669.84000000,1670.21000000,1667.43000000,1669.67000000,529.61880000
1781005200,1669.68000000,1672.92000000,1669.15000000,1671.21000000,446.02590000
1781005500,1671.20000000,1672.25000000,1670.93000000,1670.93000000,372.04560000
1781005800,1670.93000000,1671.95000000,1670.92000000,1671.40000000,286.50540000
1781006100,1671.40000000,1673.68000000,1669.14000000,1671.96000000,2316.12490000
1781006400,1671.96000000,1682.70000000,1671.04000000,1680.16000000,5132.18280000
1781006700,1680.17000000,1683.32000000,1678.34000000,1679.49000000,1166.57850000
1781007000,1679.48000000,1681.52000000,1676.25000000,1681.52000000,873.84980000
1781007300,1681.51000000,1681.75000000,1677.19000000,1679.98000000,609.36010000
1781007600,1679.99000000,1680.49000000,1675.86000000,1678.44000000,847.20690000
1781007900,1678.45000000,1678.80000000,1676.79000000,1677.10000000,447.26610000
1781008200,1677.10000000,1678.41000000,1675.80000000,1676.32000000,479.07470000
1781008500,1676.33000000,1679.09000000,1674.54000000,1676.68000000,481.96390000
1781008800,1676.68000000,1677.24000000,1673.98000000,1674.04000000,526.20190000
1781009100,1674.05000000,1675.37000000,1671.58000000,1675.36000000,886.27940000
1781009400,1675.37000000,1676.34000000,1673.20000000,1674.55000000,3058.74050000
1781009700,1674.56000000,1678.07000000,1673.60000000,1676.90000000,1106.92680000
1781010000,1676.90000000,1679.60000000,1674.93000000,1676.71000000,1508.45620000
1781010300,1676.71000000,1680.63000000,1676.71000000,1678.95000000,1408.21420000
1781010600,1678.95000000,1678.95000000,1675.47000000,1675.88000000,1080.88150000
1781010900,1675.88000000,1676.86000000,1668.33000000,1669.75000000,1810.84320000
1781011200,1669.76000000,1671.91000000,1667.97000000,1669.07000000,1416.20880000
1781011500,1669.07000000,1670.99000000,1667.37000000,1670.57000000,1344.75090000
1781011800,1670.56000000,1675.77000000,1667.69000000,1669.37000000,1818.98910000
1781012100,1669.38000000,1671.60000000,1664.05000000,1665.90000000,3057.43230000
1781012400,1665.89000000,1673.77000000,1664.48000000,1673.13000000,2708.74990000
1781012700,1673.13000000,1677.45000000,1670.72000000,1674.79000000,2434.79580000
1781013000,1674.79000000,1678.47000000,1669.56000000,1669.82000000,2422.63290000
1781013300,1669.83000000,1672.75000000,1666.58000000,1666.71000000,1514.21570000
1781013600,1666.71000000,1670.84000000,1662.35000000,1665.29000000,2866.74630000
1781013900,1665.28000000,1667.58000000,1660.47000000,1662.58000000,2945.85400000
1781014200,1662.59000000,1663.66000000,1656.58000000,1657.04000000,3485.10320000
1781014500,1657.04000000,1659.68000000,1644.33000000,1648.02000000,8207.13900000
1781014800,1648.01000000,1648.44000000,1638.52000000,1647.70000000,5033.73240000
1781015100,1647.71000000,1649.24000000,1638.64000000,1639.58000000,2664.49510000
1781015400,1639.56000000,1646.19000000,1635.36000000,1642.97000000,3930.52870000
1781015700,1642.97000000,1644.64000000,1637.95000000,1642.13000000,3245.50770000
1781016000,1642.14000000,1644.86000000,1636.14000000,1636.98000000,2726.07280000
1781016300,1636.98000000,1639.49000000,1633.84000000,1636.17000000,3695.66810000
1781016600,1636.17000000,1643.92000000,1634.90000000,1640.80000000,3062.38220000
1781016900,1640.80000000,1646.03000000,1639.00000000,1645.90000000,2077.08900000
1781017200,1645.90000000,1646.71000000,1641.34000000,1643.37000000,5186.44760000
1781017500,1643.38000000,1653.89000000,1642.42000000,1653.42000000,2123.76100000
1781017800,1653.42000000,1653.55000000,1648.00000000,1651.36000000,1699.72600000
1781018100,1651.35000000,1653.02000000,1648.48000000,1649.69000000,1167.42380000
1781018400,1649.69000000,1651.93000000,1643.06000000,1645.12000000,2240.58460000
1781018700,1645.12000000,1646.03000000,1639.36000000,1639.95000000,2147.52230000
1781019000,1639.94000000,1643.53000000,1637.08000000,1641.97000000,2961.54450000
1781019300,1641.98000000,1644.06000000,1637.36000000,1641.52000000,2080.58760000
1781019600,1641.52000000,1645.00000000,1639.85000000,1641.28000000,1773.84760000
1781019900,1641.29000000,1642.77000000,1638.66000000,1641.49000000,1158.53060000
1781020200,1641.49000000,1644.30000000,1638.34000000,1638.80000000,2606.57900000
1781020500,1638.81000000,1640.73000000,1634.45000000,1636.40000000,2522.22650000
1781020800,1636.40000000,1639.35000000,1632.43000000,1633.31000000,2709.97210000
1781021100,1633.31000000,1634.04000000,1625.36000000,1628.32000000,5290.27570000
1781021400,1628.33000000,1633.94000000,1626.19000000,1629.37000000,2180.47400000
1781021700,1629.37000000,1631.00000000,1623.13000000,1623.40000000,3001.50470000
1781022000,1623.39000000,1631.52000000,1622.36000000,1630.13000000,2539.60150000
1781022300,1630.13000000,1633.44000000,1625.54000000,1630.47000000,1866.71070000
1781022600,1630.46000000,1633.90000000,1629.12000000,1630.80000000,2112.53380000
1781022900,1630.79000000,1635.25000000,1614.40000000,1615.91000000,6888.33600000
1781023200,1615.91000000,1628.83000000,1614.02000000,1628.76000000,3204.95290000
1781023500,1628.75000000,1634.24000000,1626.64000000,1628.89000000,2870.59970000
1781023800,1628.89000000,1631.09000000,1624.72000000,1625.41000000,1850.90450000
1781024100,1625.41000000,1634.57000000,1625.41000000,1632.27000000,1865.20450000
1781024400,1632.28000000,1644.69000000,1632.18000000,1640.81000000,3115.58930000
1781024700,1640.82000000,1642.23000000,1635.97000000,1639.77000000,1643.76300000
1781025000,1639.78000000,1643.20000000,1635.84000000,1641.52000000,2303.26170000
1781025300,1641.51000000,1648.24000000,1640.86000000,1647.52000000,2148.93120000
1781025600,1647.50000000,1649.76000000,1644.59000000,1645.48000000,2171.62870000
1781025900,1645.47000000,1647.52000000,1642.36000000,1645.03000000,1332.84590000
1781026200,1645.03000000,1648.86000000,1642.68000000,1646.39000000,1128.57880000
1781026500,1646.39000000,1647.66000000,1644.28000000,1646.24000000,1287.17110000
1781026800,1646.24000000,1649.20000000,1643.84000000,1643.84000000,1200.75290000
1781027100,1643.85000000,1644.31000000,1639.51000000,1640.47000000,1648.31350000
1781027400,1640.46000000,1646.05000000,1640.46000000,1644.49000000,1121.62770000
1781027700,1644.49000000,1645.23000000,1642.85000000,1643.04000000,596.77320000
1781028000,1643.03000000,1645.52000000,1639.87000000,1643.01000000,1251.13800000
1781028300,1643.01000000,1647.31000000,1642.25000000,1646.48000000,1435.16600000
1781028600,1646.48000000,1646.49000000,1642.62000000,1645.61000000,843.33360000
1781028900,1645.60000000,1655.49000000,1644.35000000,1654.64000000,2307.94610000
1781029200,1654.64000000,1655.40000000,1649.55000000,1651.89000000,1363.53750000
1781029500,1651.90000000,1652.10000000,1646.49000000,1648.93000000,1378.22580000
1781029800,1648.93000000,1652.18000000,1648.32000000,1651.36000000,796.89400000
1781030100,1651.40000000,1653.32000000,1650.44000000,1651.30000000,584.80120000
1781030400,1651.31000000,1651.58000000,1646.74000000,1646.98000000,656.38950000
1781030700,1646.99000000,1650.23000000,1646.99000000,1649.97000000,486.07730000
1781031000,1649.96000000,1652.24000000,1649.44000000,1649.77000000,583.25170000
1781031300,1649.78000000,1653.65000000,1649.78000000,1652.28000000,253.35880000
1781031600,1652.27000000,1653.75000000,1649.58000000,1653.65000000,279.67800000
1781031900,1653.65000000,1655.30000000,1650.02000000,1650.63000000,799.35040000
1781032200,1650.64000000,1651.00000000,1648.90000000,1649.43000000,1004.85430000
1781032500,1649.44000000,1650.51000000,1648.25000000,1649.17000000,1004.64290000
